Time,Game,Author,Text,Label
2025-07-28T16:39:01.109092+00:00,CSGO,gustavr,can people actyually donate to esl?,0
2025-07-28T16:40:23.216572+00:00,CSGO,Michael Politakis,i hope falcons lose this and disband from shame,0
2025-07-28T16:58:16.174466+00:00,CSGO,CEMEN_BAKIN,nt and ns 2 shots fallen,0
2025-07-28T17:11:15.526288+00:00,CSGO,Scrimy,who the hell is bcgame?,0
2025-07-28T17:27:34.325649+00:00,CSGO,Albino •,@toutenghawj he was the highest rated player their first series this event,0
2025-07-28T17:08:49.815562+00:00,CSGO,Maverick _10,falcons== no strategy...just vibes,0
2025-07-28T17:18:33.85495+00:00,CSGO,Black Noir,yooooo lets go FURIA (TO AIRPORT:cat-orange-whistling:),0
2025-07-28T16:55:18.388595+00:00,CSGO,TXK,oil money cant even buy niko a major,0
2025-07-28T17:02:25.598274+00:00,CSGO,Gudetama,CAN STILL WIN FALCONS,0
2025-07-28T17:05:04.588652+00:00,CSGO,rowdy,molodoy is playing so scared,0
2025-07-28T16:39:00.766646+00:00,CSGO,Michael Politakis,i hope falcons lose this and disband from shame,0
2025-07-28T16:44:20.834352+00:00,CSGO,Jake Reilly,donk is so no longer skilled man,0
2025-07-28T17:04:05.305285+00:00,CSGO,Paul Revere,kyousuke no longer skilled,0
2025-07-28T17:08:30.522018+00:00,CSGO,Introverted Hhedgehog,the team lacks confidence,0
2025-07-28T17:16:05.516862+00:00,CSGO,mushuLMAO,that sleeves gay,0
2025-07-28T16:39:14.676079+00:00,CSGO,Blank Blank,"1 more ""xD"" in chat and i leave",0
2025-07-28T17:00:11.60401+00:00,CSGO,Eysi Kun,i get +6.5 on furia,0
2025-07-28T17:10:45.991009+00:00,CSGO,Twentyoneenie,I LOVE BRAZILI LOVE BRAZILI LOVE BRAZILI LOVE BRAZIL,0
2025-07-28T16:31:00.948576+00:00,CSGO,Gudetama,LETS GO DEBUT BOY,0
2025-07-28T17:10:49.371197+00:00,CSGO,Unknown,s1mple to BC .. haha,0
2025-07-28T17:17:21.276616+00:00,CSGO,IKUNKUN94,kyousuke so good,0
2025-07-28T16:57:00.85142+00:00,CSGO,ParaNormal,ez 1 tap for niko,0
2025-07-28T16:38:43.190443+00:00,CSGO,Wankit,Train good pick not many smoke lineups,0
2025-07-28T16:30:42.232899+00:00,CSGO,Lenon,Lets go Falcons,0
2025-07-28T16:51:09.475562+00:00,CSGO,John,trade niko with donks,0
2025-07-28T17:28:46.85579+00:00,CSGO,rowdy,who else out here praying for falcons downfall,0
2025-07-28T17:08:03.531834+00:00,CSGO,Ghost Oaks,what the heck falcons....,0
2025-07-28T17:00:09.608004+00:00,CSGO,Mike Brown,niko please :face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears:,0
2025-07-28T16:33:22.406823+00:00,CSGO,Jiiin,@Jean John rainbow six better,0
2025-07-28T17:10:48.904509+00:00,CSGO,abc (def),the youngster carry these veteran,0
2025-07-28T17:13:34.080169+00:00,CSGO,CHC,:face-purple-crying::face-purple-crying::face-purple-crying:,0
2025-07-28T16:33:41.766247+00:00,CSGO,Dave Dave,"atleast 2 for 1 man in favor of Falcons, no OT. I got 500 dollar on this. LETS GO FALCON!!!",0
2025-07-28T17:09:58.741907+00:00,CSGO,Steven,just retired unc,0
2025-07-28T17:12:07.013857+00:00,CSGO,Lucky13,"KYOSUKE SUCH GOOD PLAYER, ALREADY at 17",0
2025-07-28T17:01:05.552321+00:00,CSGO,Bulga_sinoflust,My greatest of all time niko is not yalls hating ball,0
2025-07-28T16:48:22.936136+00:00,CSGO,Calypso_English,who said Falcons cannot ??,0
2025-07-28T16:40:03.510344+00:00,CSGO,flex,people rooting for falcons because they bet their last dollars from their mommy on falcon,0
2025-07-28T16:51:22.47402+00:00,CSGO,d.optional,so what is the correct pronounciation then?,0
2025-07-28T16:51:15.658781+00:00,CSGO,Bayron Manjarres,"siberia players more ping, more aim",0
2025-07-28T17:02:41.256791+00:00,CSGO,LightEX,check hltv for simple news,0
2025-07-28T16:34:14.958838+00:00,CSGO,Densky Kusuma,after mongols beat falcons. today furia beat them,0
2025-07-28T17:13:42.018878+00:00,CSGO,Lisha Dogra,let's gooo falcons,0
2025-07-28T17:14:44.712451+00:00,CSGO,Wahbi,BOTODOY DE_AIRPORT,0
2025-07-28T16:50:31.114355+00:00,CSGO,sumit dhiman,Key Ouu SuuukAaa,0
2025-07-28T17:00:03.962283+00:00,CSGO,ggez,kyousuke > molodoy,0
2025-07-28T17:20:52.022208+00:00,CSGO,Mr_Lacz,When is next map?,0
2025-07-28T16:44:21.881691+00:00,CSGO,buruusu,DO THEY DO? i mean monesy and niko?,0
2025-07-28T16:45:14.617102+00:00,CSGO,Michael Politakis,cousin lovers always lose,0
2025-07-28T17:16:55.608742+00:00,CSGO,Counter Strike Clips,friend is speaking in cursive,0
2025-07-28T17:29:27.154498+00:00,CSGO,MarreManet,No one likes oil money,0
2025-07-28T17:09:35.943702+00:00,CSGO,Lucky13,kyxsan should go as well...,0
2025-07-28T17:24:29.397011+00:00,CSGO,MarreManet,Pimp is the most hated and least likes BY FAR,0
2025-07-28T17:14:20.595754+00:00,CSGO,fdodp88,"hey everyone, s1imple got fired from NAVI",0
2025-07-28T17:05:39.506996+00:00,CSGO,Vince fendy,what the heck saving,0
2025-07-28T16:30:09.963883+00:00,CSGO,Saphace,@Jaziero not only his polo,0
2025-07-28T17:13:35.470578+00:00,CSGO,mike nike bike,molodog molobot molonoob,0
2025-07-28T17:27:54.806184+00:00,CSGO,famuss,The only reason FaZe had s1mple on loan was out of desperation to have an awper for the major and they clearly believed he wasn’t a good fit because they wanted to replace him mid major.,0
2025-07-28T17:08:40.918918+00:00,CSGO,tinggg901,flcn lets go please win,0
2025-07-28T16:49:26.969035+00:00,CSGO,arun kumar,niko monesey sleeping,0
2025-07-28T16:51:24.655446+00:00,CSGO,Ramzi Zouaghi,let's go falcons,0
2025-07-28T17:28:13.77305+00:00,CSGO,MarreManet,@scrimy But they havent yet…,0
2025-07-28T16:54:38.711321+00:00,CSGO,Ikk0maa,As much as I hate the falcons I want Niko to win a major at least,0
2025-07-28T16:44:12.365369+00:00,CSGO,Counter Strike Clips,Furia are Adidas'd the heck UP,0
2025-07-28T17:11:37.16083+00:00,CSGO,Robert B,"@Th3DarkWolf thats a rainbow flag, gtfo with your alphabet mafia",0
2025-07-28T17:11:10.410722+00:00,CSGO,Stefanos Dd,Kyo sooo good man,0
2025-07-28T17:19:09.094369+00:00,CSGO,Wankit,Niko not on his prime anymore,0
2025-07-28T16:45:18.9281+00:00,CSGO,n0m0ney,:face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails:,0
2025-07-28T16:35:58.683822+00:00,CSGO,Blockt H,"Tyler the Creator - Don't Tap the Glass, is QUESTIONABLE, Espacially after the Timeout",0
2025-07-28T17:12:45.966332+00:00,CSGO,Enkh orgil,wcyd if your awper plays like that,0
2025-07-28T16:54:09.12157+00:00,CSGO,philvinc4,at least it's not a gambling ad,0
2025-07-28T16:44:13.006026+00:00,CSGO,Jacob Saldaña,Niko is no longer skilled,0
2025-07-28T16:51:58.359435+00:00,CSGO,xSchons,its pronouced Kyohske,0
2025-07-28T17:11:25.012083+00:00,CSGO,Jooosiaaas,THE KYOUSUKE GLAZE MUST KNOW NO LIMITS,0
2025-07-28T17:19:17.734309+00:00,CSGO,Ostra,niko will nevet win a major dont worry,0
2025-07-28T16:54:03.014401+00:00,CSGO,Cuchi_cs,@LifebySSR nice reference,0
2025-07-28T17:14:03.419647+00:00,CSGO,musssyyy,niko need to wake up lololo,0
2025-07-28T17:15:19.072623+00:00,CSGO,Hlcnic,simple got transferred to bcgame,0
2025-07-28T17:11:01.113335+00:00,CSGO,Veni Madhav,s1mple left navi,0
2025-07-28T16:36:54.368967+00:00,CSGO,Jean John,"@Jiiin yes, ofc",0
2025-07-28T16:59:13.113359+00:00,CSGO,Shane Silva,For those who want to know the song that played in the half time SONG NAME: Telling You Lies - Marius Lenoir and Saana,0
2025-07-28T17:13:18.033512+00:00,CSGO,ran,molodoy playing with phone speaker,0
2025-07-28T17:21:53.487853+00:00,CSGO,abc (def),@Johnny Blaxxx i thought u going to compare him with zywoo/donk debut. haha,0
2025-07-28T16:31:15.028035+00:00,CSGO,John,ye faze vs spirit overpowered match,0
2025-07-28T17:00:05.650357+00:00,CSGO,xyz,i bet $50 for FURIA game 1 pleas comeback,0
2025-07-28T17:07:33.384052+00:00,CSGO,luxchit,wow simple to bc gaming,0
2025-07-28T17:10:33.978308+00:00,CSGO,mike nike bike,KYOUSUGOD AND MONEYGOD,0
2025-07-28T17:09:08.663797+00:00,CSGO,110th country,s1mple to BCGame,0
2025-07-28T17:08:29.340743+00:00,CSGO,Thanakrit Sathavornmanee,still thinking bout that 3v5 inferno,0
2025-07-28T16:43:17.70283+00:00,CSGO,Oleczek1337,"@pp kk yes, t like train",0
2025-07-28T17:17:13.503475+00:00,CSGO,Doggydoo,kyosuke and money new duo,0
2025-07-28T16:55:58.291167+00:00,CSGO,Yungbeck,Shazam gave me nothing,0
2025-07-28T17:18:41.29307+00:00,CSGO,Al Laziz,somple tier3 going to crazy very much,0
2025-07-28T16:56:13.916636+00:00,CSGO,SampleText,Saana $ Marius Lenoir - Telling You Lies,0
2025-07-28T16:54:24.77972+00:00,CSGO,Leoniblox,Chat i love you,0
2025-07-28T16:38:13.140995+00:00,CSGO,Jacob Clements,yo that's racist,0
2025-07-28T17:15:46.276379+00:00,CSGO,Yan Chen,Kyousuke so good hard carring four bots,0
2025-07-28T17:15:54.722526+00:00,CSGO,Оргил .Т.,kyosuke is good tier 1,0
2025-07-28T16:49:37.173973+00:00,CSGO,Falouti Mohammed,donk + mONESEY = Donkey,0
2025-07-28T16:53:24.91064+00:00,CSGO,LightEX,Molodoy cant play this map..next map,0
2025-07-28T17:11:12.006328+00:00,CSGO,Shad Cabunoc,"molodoy carrying team, going to be regular player +++",0
2025-07-28T17:16:50.388067+00:00,CSGO,Wei-Yu Wang,-Niko +Magisk:face-red-droopy-eyes:,0
2025-07-28T17:30:08.33948+00:00,CSGO,Al Laziz,salary is first who cares abt major,0
2025-07-28T17:02:36.157083+00:00,CSGO,Ghost Oaks,Fakcons play so bad,0
2025-07-28T16:56:42.868299+00:00,CSGO,MR. RZ,"nah, they are not MIBR",0
2025-07-28T17:06:39.877873+00:00,CSGO,Raxyl,is s1mple bc games real ? i cannot believe this,0
2025-07-28T16:54:56.962868+00:00,CSGO,Patrick,What team S1mple will join,0
2025-07-28T16:53:28.862971+00:00,CSGO,Archit Kokate,friend i put 100 on furia,0
2025-07-28T17:09:48.122328+00:00,CSGO,Jean John,lool Niko cant buy a kill,0
2025-07-28T17:21:51.740184+00:00,CSGO,Bayron Manjarres,monesy is now the new sh1ro?,0
2025-07-28T17:30:09.007676+00:00,CSGO,Kohrona,theyre self aware laughing out loud,0
2025-07-28T17:25:08.020974+00:00,CSGO,Ali666,welcome to s tier kyousuke,0
2025-07-28T17:17:36.711408+00:00,CSGO,Singe72,yekindar head in screen,0
2025-07-28T16:50:38.601291+00:00,CSGO,b k,what the heck. this BOY,0
2025-07-28T17:13:51.311995+00:00,CSGO,DotaThoughts,BC GAME signed s1mple laughing out loud,0
2025-07-28T17:11:47.17936+00:00,CSGO,Pace,Goatsuke carrying falcon's ass,0
2025-07-28T17:18:04.51735+00:00,CSGO,Shadow,Simple toBCgame,0
2025-07-28T16:40:28.672944+00:00,CSGO,Dersim Heimervall,"""Falcons’ roster is reportedly the most expensive in the scene, collectively earning around $240k/month""",0
2025-07-28T17:14:43.530463+00:00,CSGO,Sharksm1le,Niko hard carry,0
2025-07-28T17:29:54.283453+00:00,CSGO,Gudetama,give us a major,0
2025-07-28T17:18:03.676639+00:00,CSGO,LightEX,let us hear furias vc.. what was molodoy listening too,0
2025-07-28T16:38:57.757088+00:00,CSGO,Gudetama,LETS GOOOOO FALCONSSSS,0
2025-07-28T16:58:55.910431+00:00,CSGO,bnwNP,So much potential,0
2025-07-28T17:13:17.714229+00:00,CSGO,Marcel Cenatti,APOSENTA MOLODOY,0
2025-07-28T17:28:26.282957+00:00,CSGO,Usman Khan,"you'll see a very different game from Niko now that Kyousuke is here, his game plan is going to be around Kyousuke so chill out, he'll be baiting himself everytime.",0
2025-07-28T16:41:48.343431+00:00,CSGO,HeatonM,"sorry new here, are we watching tier-10 teams playing?",0
2025-07-28T17:13:33.567884+00:00,CSGO,Lộc XT,tenses are insane,0
2025-07-28T16:37:41.525845+00:00,CSGO,EZ$ BLUD,Did faze play already ?,0
2025-07-28T16:49:27.592548+00:00,CSGO,Coining,wow yekindar far from monitor,0
2025-07-28T16:49:24.384266+00:00,CSGO,Leoniblox,Theses my favorite player,0
2025-07-28T17:02:44.976722+00:00,CSGO,Niteysh gohill,niko its not 1.6,0
2025-07-28T16:31:08.228198+00:00,CSGO,The ExXeMoS,Yet another falcons elimination game,0
2025-07-28T16:43:18.93208+00:00,CSGO,offset_88,non oil based lubr,0
2025-07-28T16:45:36.335865+00:00,CSGO,Abhishek Mishra,Whose pick is this,0
2025-07-28T17:13:03.617828+00:00,CSGO,ggez,no sound?? molodoy?,0
2025-07-28T17:14:12.480453+00:00,CSGO,mike nike bike,molodog molobot molonoob molochoke molothrow,0
2025-07-28T17:15:21.737994+00:00,CSGO,Steven,magisk could never,0
2025-07-28T17:30:08.862569+00:00,CSGO,Andrew Satorius,LMAOO NiKO GOOFING OFF,0
2025-07-28T17:15:48.131921+00:00,CSGO,rawgen 1.618,kyosuke 3x more kills than niko,0
2025-07-28T16:47:02.746366+00:00,CSGO,Trevor Hunka,just give vitality the trophy,0
2025-07-28T17:11:19.351059+00:00,CSGO,Evan,What is BC gaming,0
2025-07-28T17:14:39.959226+00:00,CSGO,ran,what the heck are they doing haha,0
2025-07-28T17:23:31.689607+00:00,CSGO,Johnny Blaxxx,@usman or usman wannabe. i am sitting down and he was playing safe. nothing spectacular. monesy have a bigger debut in my opinion,0
2025-07-28T17:14:23.550062+00:00,CSGO,GinJe,simple join bc wtfffffffffffffff,0
2025-07-28T17:29:47.907172+00:00,CSGO,ReLchcam,kyousecond greatest of all time,0
2025-07-28T17:02:27.473639+00:00,CSGO,Michael Politakis,@111 qq mohamed read a book,0
2025-07-28T16:38:49.46357+00:00,CSGO,Edwin Huisa De La Cruz,go falcons go go,0
2025-07-28T16:52:30.418959+00:00,CSGO,Falouti Mohammed,TESESESESESESSESES,0
2025-07-28T16:37:02.410613+00:00,CSGO,M Camara,can u stol the hatewatch please,0
2025-07-28T17:14:00.760246+00:00,CSGO,Koracoe,hearing the comms sometimes in pro matches they scream more then they talk prob could not hear shit,0
2025-07-28T17:26:57.184659+00:00,CSGO,LOS Ruan,tem algum brasileiro?,0
2025-07-28T16:32:26.570338+00:00,CSGO,Wyn H,"teses bad player, close range db but 0 kills?",0
2025-07-28T17:26:35.163832+00:00,CSGO,Counter Strike Clips,Steel was counting his skins from IBP,0
2025-07-28T16:45:36.189972+00:00,CSGO,Carlo Jusi,friend what the heck happened to niko,0
2025-07-28T17:14:28.52577+00:00,CSGO,Elisabeth mccoy,s1mple joined to bcgaming best duo with nexa,0
2025-07-28T16:33:48.944744+00:00,CSGO,Shinhwa Gaming,Furia picked train,0
2025-07-28T17:18:55.485452+00:00,CSGO,Steven,failcons auraless,0
2025-07-28T17:03:27.02873+00:00,CSGO,111 qq,"@Michael Politakis cool answer, glad i proved my point in that u really know nothing about the middle east other then to spam what others tell you to xD",0
2025-07-28T17:18:26.71072+00:00,CSGO,Reverie,“I HAVE BOMB I HAVE BOMB GUYS I HAVE BOMB BOMB GUYS I HAVE BOMB” friend laughing so hard,0
2025-07-28T17:11:46.617716+00:00,CSGO,Jucego,gaules essas horas deve estar passando um pano...,0
2025-07-28T17:18:15.111824+00:00,CSGO,Doggydoo,kyosuke and monesy new duo,0
2025-07-28T17:15:40.039305+00:00,CSGO,John Chung,two shooting sleeves is crazy,0
2025-07-28T16:42:01.950556+00:00,CSGO,Dave Dave,"nice boyss, win me my moneyyyy!!!",0
2025-07-28T16:55:38.383417+00:00,CSGO,Scrub,Wait falcons came to play ?,0
2025-07-28T17:13:27.215912+00:00,CSGO,FirsT Jirapat,what the heck molobot,0
2025-07-28T17:04:46.116121+00:00,CSGO,averageactivities,I want to get blown to bits,0
2025-07-28T17:04:28.531058+00:00,CSGO,kohwellSyiem,Forsaken better thelan these beginner,0
2025-07-28T17:13:39.582806+00:00,CSGO,ddostoevsky,Rushing ct is a B classic how are they not ready,0
2025-07-28T17:13:11.581089+00:00,CSGO,Eldiiar Kudaiberdiev,Teses greatest of all time,0
2025-07-28T16:51:04.227176+00:00,CSGO,Stephen,zonic is so excited... i think his job may be on the line. xD,0
2025-07-28T17:30:06.677956+00:00,CSGO,CSTherapist,JUST ONE MORE ROSTER MOVE,0
2025-07-28T17:11:29.559871+00:00,CSGO,Collier Thigpen,"kyousuke, zywoo, apex, donk, xantares god team",0
2025-07-28T17:24:39.520328+00:00,CSGO,Jeet Chanda,liquid would take S1mple all day haha. a big name,0
2025-07-28T16:45:06.192624+00:00,CSGO,Patrick,:face-orange-biting-nails:,0
2025-07-28T16:57:32.529345+00:00,CSGO,Shane Silva,Yooooooooo SONG NAME: Telling You Lies - Marius Lenoir and Saana,0
2025-07-28T16:52:50.538292+00:00,CSGO,Wankit,Teses feeling good today,0
2025-07-28T17:24:36.565617+00:00,CSGO,re tu,don't care about this game talk about s1mple,0
2025-07-28T17:28:06.489554+00:00,CSGO,Steven,failcons is one season wonder,0
2025-07-28T16:53:53.727347+00:00,CSGO,TXK,GO TEAM OIL MONEY!,0
2025-07-28T16:59:33.145488+00:00,CSGO,Sebastian Moran,mollyboy crying,0
2025-07-28T17:00:01.117764+00:00,CSGO,Collier Thigpen,"kyousuke, zywoo, apex, donk, xantares god team",0
2025-07-28T17:22:10.448776+00:00,CSGO,Cezary,@Johnny Blaxxx kyousuke sounds better I do not know,0
2025-07-28T17:15:28.339031+00:00,CSGO,bankai biohazard,i know the S in monesy is dollar money,0
2025-07-28T16:39:30.170652+00:00,CSGO,Counter Strike Clips,"Falcons will be profitable after they win 10 majors in 2042. Niko will be 73 years old, and his son will play on Falcons",0
2025-07-28T16:42:43.712511+00:00,CSGO,wakeuplabro,what a boring map,0
2025-07-28T17:13:25.096773+00:00,CSGO,Temuulen Temka,:text-green-game-over:,0
2025-07-28T16:49:38.150133+00:00,CSGO,rawle r,lets go falcons,0
2025-07-28T16:54:18.96843+00:00,CSGO,Danny Tsr,Now G2 & 3D Max for sure. 3DMax will win,0
2025-07-28T16:59:01.088026+00:00,CSGO,Thomas,FALCONS ERA FALCONS ERA,0
2025-07-28T17:11:01.79007+00:00,CSGO,Ghost Oaks,its painful for falcons,0
2025-07-28T17:08:08.403786+00:00,CSGO,tralza,"haha, but falcons wont lose it",0
2025-07-28T16:44:44.01129+00:00,CSGO,Michael Politakis,cousin lovers always lose,0
2025-07-28T17:30:10.647728+00:00,CSGO,leeseolhee,laughing out loud hahaha,0
2025-07-28T16:32:29.235075+00:00,CSGO,Vishal choudhary,paki bots in the chat,0
2025-07-28T17:27:14.476655+00:00,CSGO,Saphace,the inferno incident Aware,0
2025-07-28T16:39:50.024602+00:00,CSGO,HeatonM,kysuke - a beginner in s-tier game carrying those veteran,0
2025-07-28T16:40:46.586525+00:00,CSGO,satanic,Kyousuke better than Donk,0
2025-07-28T17:30:04.345509+00:00,CSGO,No Point,laughing out loud,0
2025-07-28T16:44:40.160893+00:00,CSGO,Meimphisto,Botcons or Failclowns which sounds better guys?,0
2025-07-28T17:01:46.779635+00:00,CSGO,Trevor Hunka,friend dodged bullets,0
2025-07-28T17:13:55.968076+00:00,CSGO,Zezzel,BYE BYE FURIA DE_AIRPORT,0
2025-07-28T17:13:30.604308+00:00,CSGO,Nguyen Hieu,MOLODOY = MELODY,0
2025-07-28T16:49:51.166659+00:00,CSGO,Savage,baby greatest of all time,0
2025-07-28T17:30:01.870428+00:00,CSGO,WALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOW,laughing out loud,0
2025-07-28T16:38:20.819579+00:00,CSGO,Densky Kusuma,letsgo million dolar team,0
2025-07-28T16:33:50.122705+00:00,CSGO,musssyyy,yekindar need to sit closer to that monitor tho..,0
2025-07-28T16:54:59.918042+00:00,CSGO,Jesper911,i need this music name,0
2025-07-28T16:55:14.083816+00:00,CSGO,yashwardhan sable,niko should retire,0
2025-07-28T16:36:29.761073+00:00,CSGO,White,@Dave Dave Looks good for you,0
2025-07-28T17:03:13.161671+00:00,CSGO,Steven,friend THINK HE'S DONK,0
2025-07-28T16:53:39.80419+00:00,CSGO,Kh4ly Tran,"My boy TeSes been slept on for so long, he's the backbone of Falcon",0
2025-07-28T17:28:59.07032+00:00,CSGO,Gabriel Amaro da Luz,absolute ciname,0
2025-07-28T17:20:07.741686+00:00,CSGO,Ol Slappy,KennyS was way better than Simple you clowns,0
2025-07-28T16:29:47.054434+00:00,CSGO,woddson,@llaMa WE SAW IT friend,0
2025-07-28T17:11:08.061375+00:00,CSGO,G10,KYSOUKE IS CRAZY,0
2025-07-28T16:40:44.422405+00:00,CSGO,Gudetama,NICE FALCONSSSSS,0
2025-07-28T17:10:46.447579+00:00,CSGO,Lau xD,s1mple to BC game what the heck is that team anyway,0
2025-07-28T16:52:37.367355+00:00,CSGO,Civan,Finally the pigeons showing something,0
2025-07-28T17:15:28.401712+00:00,CSGO,hrdv,what the heck furia doing,0
2025-07-28T16:30:08.135358+00:00,CSGO,odko od,which one is safer? falcons win or furia +1.5?,0
2025-07-28T16:54:12.643988+00:00,CSGO,Sgt.shaggy,open the knorrrrrrr,0
2025-07-28T16:37:45.869785+00:00,CSGO,Enzo,Fallen 2025? haha,0
2025-07-28T17:12:02.897286+00:00,CSGO,TK,the money worth,0
2025-07-28T17:10:57.917381+00:00,CSGO,Fahmi Sharin,no longer skilled niko,0
2025-07-28T17:26:23.831775+00:00,CSGO,ToutengHawj,friend niko is literally negative kda since dallas... how he doing is bait role for kyousuke when he wasn't even there,0
2025-07-28T17:26:02.457936+00:00,CSGO,abc (def),@Jeet Chanda in OF or just in classic site?,0
2025-07-28T16:55:27.237751+00:00,CSGO,Michael Politakis,@Thomas you are not a THOMAS FOR SURE MOHAMED,0
2025-07-28T17:19:30.013308+00:00,CSGO,Duke,Holger Keks mirage,0
2025-07-28T17:14:06.079192+00:00,CSGO,Shane Silva,next time niko going to the bench,0
2025-07-28T16:55:18.180688+00:00,CSGO,111 qq,@Naima what does that even mean haha,0
2025-07-28T16:36:49.327579+00:00,CSGO,wo0sa,behind oil is RIGHT!,0
2025-07-28T16:53:36.755254+00:00,CSGO,John,trade niko with donks simple its is,0
2025-07-28T17:09:50.296763+00:00,CSGO,Civan,I do not know why falcons don't just wait it out,0
2025-07-28T17:07:03.498435+00:00,CSGO,arpit agarwal,Niko pride of dholakpur,0
2025-07-28T16:58:18.719241+00:00,CSGO,Irel Pio Mercado,yuriih shaking after haha,0
2025-07-28T16:48:08.398788+00:00,CSGO,khafmann,what is green device in their tables?,0
